Unnamed: 0,target,text
203,0,goodmorn sleep ga
4872,0,lol oop sorri fun
1126,0,tonight mate catch sleep new number way
3760,0,ask keep one mayb get messag sent glo
4385,0,im snowboard trip wonder plan get everyon togeth befor go meet greet kind affair cheer
4255,0,aah cuddl would lush need lot tea soup kind fumbl
5337,0,birthday feb lt gt da
3243,0,squeeeeez christma hug u lik frndshp den hug back u get 3 u r cute 6 u r luvd 9 u r lucki none peopl hate u
3065,1,get brand new mobil phone agent mob plu load goodi info text mat 87021
2115,0,well avail washob nob last night ask nickey platt instead
3521,0,im sorri bout last nite wasnåõt ur fault spous pmt sumthin u 4give think u shldxxxx
1997,0,def up4 someth sat
4964,0,peopl game mall iouri kaila
3861,0,custom place wil cal u sir
3645,0,carlo say pick later yeah set
1414,0,wat ur opinion abt abt charact
800,1,last chanc claim ur worth discount voucher today text shop 85023 savamob offer mobil cs savamob pobox84 m263uz sub 16
2021,0,anybodi number still thought tact way ask alex
706,0,wan na gym harri
2014,0,ambrith madurai met u arun dha marrg remembr
3744,0,aight let know gon na around usf
1039,0,talk that de wont
3646,0,hey babe friend cancel still visit
3385,0,oop mum somerset bit far back tomo see soon x
251,0,wen ur lovabl bcum angri wid u dnt take serious coz angri childish n true way show deep affect care n luv kettoda manda nice day da
1545,0,good afternoon love job prospect miss lazi bleak hmmm happi fill love
4765,0,when radio show
2651,0,text get call phone problem
905,0,hey charl sorri late repli
1897,0,aight sound good want come
3703,0,kent vale lor ìï wait 4 ar
544,0,girl stay bed girl need recoveri time id rather pass fun coop bed
1913,0,want go
506,0,mayb westshor hyde park villag place near hous
5409,0,first time everyth
3881,0,short cute good person
4867,0,watch cartoon listen music amp eve go templ amp church u
1907,0,ello babe u ok
4287,0,hey mr what name bill brison book one languag word
1652,1,ur chanc win cash everi wk txt action c custcar 08712405022
2105,0,fetch yun u fetch
672,1,get ur 1st rington free repli msg tone gr8 top 20 tone phone everi week per wk 2 opt send stop 08452810071 16
3037,0,bother trust answer pl
1682,0,hi babe u r like bed im sorri tonight realli wan na see u tomorrow call love xxx
1860,0,could work reach consensu next meet
2701,0,hiya sorri hav signal seen heard neither unusu put case get sort hug snog
2704,1,freemsg fanci flirt repli date join uk fastest grow mobil date servic msg rcvd 25p optout txt stop repli date
867,1,privat 2003 account statement 07808 xxxxxx show 800 point call 08719899217 identifi code 41685 expir
348,1,fanci shag txt xxuk suzi txt cost per msg tnc websit x
847,0,offic what matter msg call break
138,1,rcv msg chat svc free hardcor servic text go 69988 u get noth u must age verifi yr network tri
325,0,call messag miss call
53,0,wow never realiz embarass accomod thought like sinc best could alway seem happi sorri give sorri offer sorri room embarass
4348,0,ìï bot note oredi co juz rem got
5000,0,nope sinc ayo travel forgotten guy
2686,0,r mani model soni ericson also der lt gt luk good bt forgot modl
2375,0,thanx 4 2day u r goodmat think ur rite sari asusu 1 u cheer love u franyxxxxx
1433,0,intrepid duo great time see soon
2147,0,later show around want cld drink wld prefer spend money nosh mind nxt wk
2376,0,way home went chang batt 4 watch go shop bit lor
2393,0,okey doke home dress co lay around ill speak later bout time stuff
1538,0,midnight earliest
999,0,aight thank comin
314,0,made day great day
1163,0,new theori argument win situat lose person dont argu ur friend kick amp say alway correct
5513,0,ye pleas leav lt gt lt gt leav
3332,1,contact date servic someon know find call land line pobox45w2tg150p
3447,0,lt gt k oh send home sale
5204,0,come get b quit diff guess rite
4932,0,free call sir
2980,0,7 wonder world 7th 6th ur style 5th ur smile 4th ur person 3rd ur natur 2nd ur sm 1st love good morn dear
1579,0,princess bet brotha chase
5140,0,yeah imagin would realli gentl unlik doc treat patient like turkey
2886,0,k take care
182,0,gentleman treat digniti respect
2422,0,bloo bloo bloo miss first bowl
4968,0,cme want go ho 2morow wil cme got dear didnt say time
4881,0,usual u call ard 10 smth
4453,0,home ard wat time u reach
941,0,theyr lot place hospit medic place safe
4268,0,beauti sleep help ur pimpl
2421,0,err cud go 8pm got way contact
3641,0,hous e sky quit dark liao rain got excus 2 run alreadi rite hee
2535,0,pl pl send mail know rel come deliv know cost risk benefit anyth els thank
2844,0,class hour sorri
2276,0,love aathi love u lot
3417,1,life never much fun great came made truli special wo forget enjoy one
4509,0,weekend fine excus much decor
593,0,still grand prix
469,0,mani compani tell languag
5434,0,jesu armand realli tri tell everybodi find
2369,0,boy love gal propsd bt didnt mind gv lv lttr bt frnd threw thm boy decid 2 aproach gal dt time truck speed toward gal wn 2 hit girl boy ran like hell n save ask cn u run fast boy repli secret n instantli girl shout n thi live happili 2gthr drink boost evrydi moral stori hv free msg gud ni8
5019,0,cool last littl get time soon
2396,0,well told other marri
3739,0,da vijay go talk jaya tv
3468,0,day work day except saturday sunday
2273,0,cold dont sad dear
2955,0,ye mani sweet
4715,0,hey happen u switch ur cell whole day isnt good u care give call tomorrow
164,1,bangbab ur order way u receiv servic msg 2 download ur content u goto wap bangb tv ur mobil menu
1484,0,sorri call later
4346,1,u 447801259231 secret admir look 2 make contact r reveal think ur 09058094597
4495,0,case wake wonder forgot take care someth grandma today done parad
1968,0,2 laptop noe infra slow lar wan fast one
4124,0,may b approv panalam post
3293,0,beauti tomorrow never come come alreadi today hunt beauti tomorrow wast wonder today goodmorn
5044,0,sent jd custom servic cum account execut ur mail id detail contact us
1060,0,work technic support voic field
4547,0,hope good week check
2427,0,think move lt gt week
2762,0,arr birthday today wish get oscar
2174,0,see thought
2226,0,beliv come home
3419,1,valu custom pleas advis follow recent review mob award bonu prize call 09066368470
1931,0,pa tell went bath
1824,0,sent ur email id soon
3663,0,huh 6 also mani mistak
5379,0,somebodi set websit play hold em use eve onlin spacebuck
3329,0,send yetti number pl
4475,0,pick go taunton still want come
4631,0,meet call later
1761,0,got ur mail muchand look forward lot support less contact rememb one venugop late shall tri come till dear
1574,0,si catch e show e afternoon watch w c u wan 2 watch today tmr lor
4447,0,sent like
4389,0,know god creat gap finger one made come amp fill gap hold hand love
5297,0,darl sister school resum minimum wait period reappli take care
1115,0,let make saturday monday per conveni
4937,0,cancel yeah babi well sound import understand darlin give ring later fone love kate x
3070,0,apart one told yesterday
3662,0,frnd juz word mere relationship silent promis say wherevr whenevr forevr gudnyt dear
1227,0,submit da project tmr rite
4186,0,dear got bu directli calicut
3206,0,phone weirdest auto correct
2571,0,worri finish march ish
0,0,go jurong point crazi avail bugi n great world la e buffet cine got amor wat
1645,0,post l8r class
3497,0,said went back bed ca sleep anyth
682,0,xy go 4 e lunch
4979,0,u today
381,0,yeah sure give coupl minut track wallet
1491,1,account credit 500 free text messag activ txt word credit 80488 cs
4041,0,time u get
704,0,true dear sat pray even felt sm time
4911,0,way tirupur
618,0,come n pick come immedi aft ur lesson
5251,0,yeah work fine start last week stuff dull easi guy fun
1644,0,india take lead
1509,0,u love someon dont make love u much u love much dont want love anyon except gud nit
4415,0,v skint fanci gona go meet othr spoon jst bin watchng planet earth sofa v comfey dont make hav gd night
223,0,u say leh cours noth happen lar say v romant ju bit lor thk e nite sceneri nice leh
5157,0,k k sm chat
4309,1,someon u know ask date servic 2 contact cant guess call 09058091854 reveal po box385 m6 6wu
572,0,open door
3592,0,sorri call later
77,0,like peopl much shi pa
5330,0,dude im longer pisc im aquariu
1024,0,pattern recent crap weekend
439,0,like love arrang
4802,0,plan manag
2684,0,yupz oredi book slot 4 weekend liao
3505,0,nite
342,0,u hide stranger
474,0,nice line said broken plz cum 1 time infront wise trust u good 9t
3623,0,messag responc happend
2345,0,hi yiju meet u 11 tmr
2593,0,tmr timin still da wat co got lesson 6
2591,0,still work go small hous
3886,0,cab pick drop door step
2642,0,tri get lost fact tee hee
1858,0,sir wait call
2860,0,happi say
490,0,sorri man account dri would want could trade back half could buy shit credit card
5061,0,havent stuck orchard dad car go 4 dinner u leh r free tonight
3680,0,lol happen vega stay vega
5082,0,amaz rearrang letter give mean dormitori dirti room astronom moon starer eye see elect result lie let recount woman hitler eleven plu two plu one amaz
373,0,cant keep talk peopl sure pay agre price pl tell want realli buy much will pay
2442,0,donno scorabl
685,0,finish work yet
5329,0,sir wait letter
254,0,back lem know readi
4874,0,know dat feelin pete wuld get em nuther place nuther time mayb
1,0,ok lar joke wif u oni
5473,0,ok lor reach messag
1874,1,would like see xxx pic hot nearli ban uk
5083,0,aiya discuss later lar pick 4
2456,0,onum ela normal
1222,0,teach app da come colleg
3731,0,gud mrng dear hav nice day
295,1,custom may claim free camera phone upgrad pay go sim card loyalti call 0845 021 end c appli
709,1,4mth half price orang line rental latest camera phone 4 free phone call mobilesdirect free 08000938767 updat or2stoptxt cs
2059,0,see shadow get earli spring yay
4736,0,nt drive even mani reason call bbd tht chikku hw abt dvg cold heard tht vinobanagar violenc hw condit hw ru problem
5098,1,themob hit link get premium pink panther game new 1 sugabab crazi zebra anim badass hoodi 4 free
3495,0,happi birthday may u find ur princ charm soon n dun work hard
2329,0,surf onlin store offer want buy thing
2994,0,mm entir sure understood text hey ho weekend
5218,0,accident brought em home box
2970,0,height confid aeronaut professor wer calld amp wer askd 2 sit aeroplan aftr sat wer told dat plane ws made student dey hurri plane bt 1 didnt move said made student
2666,0,nice day impress sensibl went home earli feel fine bore ca rememb
2196,0,much textin bout
4854,0,u
1942,0,k k cant come search job
1351,0,yo there class tmrw right
189,0,ju reach home go bath first si use net tell u finish k
3594,0,huh cant go 2 ur hous empti hand right
5010,1,guarante cash prize claim yr prize call custom servic repres 08714712412 cost 10p
1372,0,1 go write msg 2 put dictionari mode 3 cover screen hand 4 press lt gt 5 gentli remov ur hand interest
1295,0,tell said eat shit
2485,0,lol differ go tri find everi real life photo ever took
555,0,well uv caus mutat sunscreen like essenti theseday
1110,0,ok ill tell compani
1188,0,come correct good look figur
3719,0,yeah gang readi
3627,0,meet u work tel shall work tomorrow
1217,0,damn make tonight want wait til tomorrow
3827,0,yuou work get pc mom find spot would work need
987,0,geeee miss alreadi know think fuck ca wait till next year togeth love kiss
4422,0,alright thank advic enjoy night tri get sleep
2047,0,de call time ill tell k
1707,0,test earlier appreci call tomorrow
667,0,pay lt decim gt lakh
2423,0,lmao fun
56,1,congrat 1 year special cinema pass 2 call 09061209465 c suprman v matrix3 starwars3 etc 4 free 150pm dont miss
3694,0,hello per request lt gt transfer
1053,0,jay get realli impati belliger
2528,0,jay say put lt gt
3034,0,raji pl favour pl convey birthday wish nimya pl today birthday
3420,1,welcom pleas repli age gender begin 24m
4093,0,miss
703,0,that bit weird even suppos happen good idea sure pub
2768,0,way ur home
3557,0,da vijay go talk jaya tv
16,0,oh k watch
5121,0,oop lt gt
134,1,want 2 get laid tonight want real dog locat sent direct 2 ur mob join uk largest dog network bt txting gravel 69888 nt ec2a 150p
4097,0,think see tomo
437,0,long applebe fuck take
3634,0,make cri stuff happen top everyth els push edg underdtand often cri sorri sorri life
5417,0,nope forgot show next week
5128,0,wot wed nite 3 til 9
3758,0,god ask forgiv littl child gave love repli
444,0,hey wereth monkeespeopl say monkeyaround howdi gorgeou
2566,0,room need
3239,0,cute thought friendship necessari share everi secret ur close frnd
2747,0,ya roast
4663,0,mum go robinson alreadi
2256,0,check head drop stuff
1191,0,come home one last time wont anyth trust
5570,0,guy bitch act like interest buy someth els next week gave us free
1086,0,think spatula hand
425,0,guess
3982,0,nationwid auto centr someth like newport road like
1113,0,good movi ok leav hourish
274,0,object bf come
5562,0,ok lor soni ericsson salesman ask shuhui say quit gd 2 use consid
1180,0,chennai velacheri
3666,0,honey sweetheart darl sexi bun sugar plum loverboy miss boytoy smack ass go gym
2523,0,sorri call later
3064,0,sound good keep post
3624,0,want tel u one thing u mistak k messag sent
1535,1,nokia 7250i get win free auction take part send nokia 86021
3817,1,74355 xma iscom ur award either cd gift voucher free entri 2 r weekli draw txt music 87066 tnc
5467,1,get garden readi summer free select summer bulb seed worth scotsman saturday stop go2
2695,0,whenev see still hook
3835,0,come n pick 530 ar
3895,1,tell u 2 call 09066358152 claim prize u 2 enter ur mobil person detail prompt care
4941,0,eatin lor goin back work soon e mountain deer show huh watch b4 liao nice
870,0,well offici philosoph hole u wan na call home readi save
767,0,sorri call later
1953,0,eat shit wait ur monkey face bitch u asshol
5402,0,hi babe thank come even though didnt go well want bed hope see soon love kiss xxx
2237,0,give someth drink take vomit temp might drop unmit howev let know
1204,1,win year suppli cd 4 store ur choic worth enter weekli draw txt music 87066 ts cs
4275,0,pleas send aunti number
5426,0,oh yeah diet flew window
1121,1,want 750 anytim network min 150 text new video phone five pound per week call 08000776320 repli deliveri tomorrow
2902,0,tell pain de
1961,0,lol would awesom payback
5370,1,date two start sent text talk sport radio last week connect think coincid
3473,0,thing quick question
3776,1,mila age23 blond new uk look sex uk guy u like fun text mtalk 1st 5free increment help08718728876
863,0,u find time bu coz need sort stuff
2722,0,justbeen overa week sinc broke alreadi brain go mush
4441,0,dear deni word pleas
1274,0,let know contact settl room let know ok
1319,0,correct work today
3708,0,ok what ur today plan
50,0,think first time saw class
4851,0,like new hous
4216,0,offic around 4 pm go hospit
5178,1,sm auction brand new nokia 7250 4 auction today auction free 2 join take part txt nokia 86021
1316,0,noth ok anyway give treat
74,0,u call
1967,0,even cant close eye vava play umma
1216,1,1 new voicemail pleas call 08719181513
4092,0,noth wen v get life everyth wen v miss someth real valu peopl wil realiz absenc gud mrng
843,1,urgent call 09066350750 landlin complimentari 4 ibiza holiday cash await collect sae cs po box 434 sk3 8wp 150 ppm
2338,0,alright see bit
2740,0,noth
1285,0,wonder other took
1994,0,practis curtsey
478,0,k pick anoth 8th done
3461,1,bloomberg center wait appli futur http
4665,0,tel softwar name
4170,0,pl full name joke school co fee univers florida seem actual lt gt pl holla back
574,0,nope wait sch 4 daddi
1456,0,u sleep go take haha got spi wat onlin check n repli mail lor
3668,0,yeah imma come caus jay want drug
4076,0,hey sathya till dint meet even singl time saw situat sathya
2365,0,ok tri week end cours coimbator
654,0,u got person stori
3806,0,pl dont restrict eat anythin like next two day
4888,0,japanes proverb one u none u must indian version one let none leav final kerala version one stop none make strike
3740,1,146tf150p
1233,0,lol snatch purs
2309,0,2 sleep bag 1 blanket paper phone detail anyth els
4007,0,forgot work today wan na chat thing ok drop text free bore etc ring hope well nose essay xx
3718,1,thank rington order refer number x49 mobil charg tone arriv pleas call custom servic text txtstar
2561,0,mayb pressi
3384,0,ok
440,0,ye realli great bhaji told kalli best cricket sachin world tough get
983,0,look fuckin time fuck think
1880,0,see miss call dear brother gr8 day
3448,0,sorri mail
205,0,ìï say like dat dun buy ericsson oso oredi lar
5453,0,except there chick huge boob
3360,0,hate call didnt accept even singl call mine even messag
2104,0,anyway serious hit back otherwis light armand alway shit vomit
3756,1,ye place town meet excit adult singl uk txt chat 86688
1408,0,got ten buck jay noncomitt
4596,0,full heat pa appli oil pa
5441,0,way make sure u get train worc foreg street shrub hill fun night x
531,0,sunday holiday work
3722,0,left alreadi orchard
4837,0,boy made fun today ok problem sent one messag fun
979,0,anoth month need chocol weed alcohol
589,0,meet call later
2285,0,hi wkend ok journey terribl wk good huge back log mark
1904,0,wah oki oki muz make use e unlimit haha
1450,0,msg rajini come
1173,0,ìï dun need pick ur gf
605,0,take care n get well soon
1785,0,dun believ thk u told
175,0,let know got money carlo make call
5276,0,dunno leh cant rememb mayb lor wat time r meet tmr
1480,0,alway say welp
3482,0,hello love goe day wish well fine babe hope find job prospect miss boytoy teas kiss
412,0,oki go yan jiu skip ard oso go cine den go mrt one blah blah blah
1390,0,wonder got onlin love gone net cafe get phone recharg friend net think boytoy
1341,0,chill anoth 6hr could sleep pain surgic emerg see unfold okay
5529,0,one
2077,0,hey goin 2 meet want 2go 4a meal donyt feel like cuz 2 get last bu home he sweet latelyxxx
3743,0,nobodi name peni girl name stori add
3630,0,thank princess sexi
5450,0,sac need carri
3371,0,electr went fml
78,0,oper lt gt
2907,0,must sit around wait summer day celebr magic sight world dress white oooooh let snow
4188,0,well gener price lt gt let know much want
4444,0,2 celebr båõday els
3824,0,hi alway onlin yahoo would like chat someday
5106,0,ding ya break fassyol blacko londn
264,0,dint come us
4394,0,got messag ignor ye shop
1598,0,daddi take good care
2322,0,stalk u
4360,0,think u think use good ni8
5387,0,gentl babi soon take lt gt inch deep insid tight pussi
5018,0,great offic today
5191,0,sorri call later
1178,0,outsid island head toward hard rock run
2070,1,sexi singl wait text age follow gender wither f gay men text age follow
3786,0,whore unbeliev
5192,0,oh oh den muz chang plan liao go back yan jiu
2386,0,messag responc happend
2275,0,telli brdget jone
1340,0,might ax well im
5418,0,realli master
3237,0,good swimsuit allow
2640,0,pandi join 4w technolog got job
4220,0,plz note anyon call mobil amp ask u type lt gt lt gt disconnect call coz iz attempt make use sim card itz confirmd nokia n motorola n verifi cnn ibn
10,0,gon na home soon want talk stuff anymor tonight k cri enough today
438,0,hi hope u get hasnt gd 50 min late think
1366,0,bbq sat mine 6ish ur welcom 2 come
971,0,haha awesom omw back
4806,1,privat 2004 account statement 078498 7 show 786 unredeem bonu point claim call 08719180219 identifi code 45239 expir
2460,0,cant talk call keep call
1482,0,ok
5524,1,award sipix digit camera call 09061221061 landlin deliveri within 28day cs box177 m221bp 2yr warranti 150ppm 16 p
669,0,u receiv msg
2914,0,noth lor bit bore dun u go home earli 2 sleep today
2893,0,k k yesterday cbe
4221,0,yo around friend mine lookin pick later tonight
2305,0,still area restaur ill tri come back soon
5273,0,late
5356,0,tell someth that okay
1926,0,dont give monkey wot think certainli mind friend mine sleep wiv wud annoyin
1337,0,buy today ìï need c meh
3587,0,free give otherwis nalla adi entey nattil kittum
3076,0,sens foot peni
4294,1,hmv bonu special 500 pound genuin hmv voucher answer 4 easi question play send hmv 86688 info
628,1,new textbuddi chat 2 horni guy ur area 4 25p free 2 receiv search postcod txt one name 89693
409,0,messag text miss sender name miss number miss sent date miss miss u lot that everyth miss sent via
5343,0,go open room thanksgiv without upcharg
1198,0,al moan n e thin goe wrong fault al de argument r fault fed himso bother hav 2go
2636,0,thank god bed
3667,0,thank love rock
2679,1,new tone week includ 1 ab 2 sara 3 order follow instruct next messag
1201,0,know call
4109,0,yo gon na still stock tri get dubsack
760,1,romant pari 2 night 2 flight book 4 next year call 08704439680t cs appli
3106,0,hi happi new year dont mean intrud pl let know much tuition paid last semest much semest thank
3610,0,meet librari
4752,1,get lot cash weekend dear welcom weekend got biggest best ever cash give away
4078,0,play smash bro lt gt religi
4632,0,oh wow that gay firmwar updat help
5193,0,wyli tampa sarasota
1600,0,special
2211,0,gettin bit arti collag mo well tryin 2 ne way got roast min love shall enjoy
3416,0,haf enuff space got like 4 mb
1593,1,privat 2003 account statement show 800 point call 08719899230 identifi code 41685 expir
1458,0,fight world easi u either win lose bt fightng some1 close u dificult u lose u lose u win u still lose
4578,0,plan yet
5274,0,hi hope ur day good back walk tabl book half eight let know ur come
2178,0,think need go late school night especi one class one miss last wednesday probabl fail test friday
3111,0,decid yet eh
2281,0,hav almost reach call unabl connect u
693,0,purchas stuff today mail po box number
1578,0,make girl happi difficult make girl happi u need friend companion lover chef lt gt good listen lt gt organ lt gt good boyfriend lt gt clean lt gt sympathet lt gt athlet lt gt warm lt gt courag lt gt determin lt gt true lt gt depend lt gt intellig lt gt psychologist lt gt pest extermin lt gt psychiatrist lt gt healer lt gt stylist lt gt driver aaniy pudunga venaam
2060,0,one slice one breadstick lol
5326,0,make happi
4657,0,messag great doctor india 1 drink appi fizz contain cancer caus age
2984,0,break time one come n get stuff fr
2351,1,download mani rington u like restrict 1000 2 choos u even send 2 yr buddi txt sir 80082
2613,0,thank send mental abil question
3930,0,nooooooo gon na bore death day cabl internet outag
3716,0,gon na rip uteru
3063,0,mani buy
4907,0,solihul want anyth
1370,0,hope feel great pl fill abiola
4249,0,much eighth
5421,0,hi elain today meet confirm
42,1,07732584351 rodger burn msg tri call repli sm free nokia mobil free camcord pleas call 08000930705 deliveri tomorrow
1240,0,oh ye speak txt 2 u hmm u get email
1418,0,lmao take pic send
878,1,u secret admir look 2 make contact r reveal think ur 09058094565
1483,0,puriti friendship two smile read forward messag smile see name gud evng musthu
3779,0,ur physic get
2471,0,sri ca talk phone parent
4455,0,want mapquest someth look dogwood
55,0,know mallika sherawat yesterday find lt url gt
879,1,u secret admir look 2 make contact r reveal think ur
1318,0,ok
2633,0,love hear v see sundayish
4122,0,cool want go kappa meet outsid mu
4776,0,sorri complet forgot pop em round week still
1238,0,dear reliev westonzoyland go plan end
1513,0,how champ leav glasgow
135,0,haf msn yiju
2258,0,sad stori man last week wife wish parent forgot n kid went work even colleagu wish
2828,1,send logo 2 ur lover 2 name join heart txt love name1 name2 mobno eg love adam eve 07123456789 87077 yahoo pobox36504w45wq txtno 4 ad 150p
5373,0,k head min see
1862,0,last thing ever want hurt think would laugh embarass delet tag keep go far knew even fact even felt like would hurt show realli know messi wednesday bad problem time clean choos skype take pictur sleep want go mind thing make bed throw laundri top ca friend hous embarass underwear bra strewn bed pillow floor someth els use good least make bed
3928,0,ye nigh cant aha
3231,0,guess want alon time could show watch
3956,0,one day train
4492,0,lol grin babe thank think
1498,0,time n smile r two crucial thing life sometim time make us forget smile sometim someon smile make us forget time gud noon
4149,0,work mon thur sat cant leh book liao day u free
5415,0,get chicken broth want ramen unless know
2941,0,hello news job make wait fifth week yeah im woozl weasel exet still home 3
178,0,text doesnt repli let know log
2788,0,ìï got wat buy tell us need come
4603,0,thanx 4 puttin da fone
5550,0,cool time think get
3212,0,ur pin
300,0,awesom rememb last time got somebodi high first time diesel v
3275,0,lol right diet everyday cheat anyway meant fatti
1663,0,mostli like
5240,0,gud gud k chikku tke care sleep well gud nyt
1001,1,pleas call custom servic repres freephon 0808 145 4742 guarante cash prize
3261,0,shore takin bu
4174,0,queen go royal wed
3590,0,much would cost hire hitman
4822,0,
228,0,life strict teacher bcoz teacher teach lesson amp conduct exam life first conduct exam amp teach lesson happi morn
818,0,respond
988,0,yun ubi one say wan call 67441233 look got ubi cre ubi tech 1st 5wkg
29,0,ahhh work vagu rememb feel like lol
1657,0,one good partnership go take lead
561,0,thanx 4 e browni v nice
3464,0,haha figur well found piec priscilla bowl
5429,0,er yeah b sorri tell sit come wen u
225,0,would realli appreci call need someon talk
4101,0,ok come ur home half hour
4089,1,tri call repli sm video mobil 750 min unlimit text free camcord repli call 08000930705
4540,0,hiya last night naughti bought cloth littl readi shop tho kind time wan na meet
3443,0,ye care caus know
4128,0,workin get job
3010,0,hm good morn headach anyon
4989,1,phoni award today voda number end xxxx select receiv award match pleas call 08712300220 quot claim code 3100 standard rate app
668,0,good even ttyl
2943,1,current messag await collect collect messag call 08718723815
3006,0,ah see lingo let know wot earth finish make
5154,0,like lt gt question
3539,0,get 3 unless guy want come time sooner
151,0,yup thk cine better co need 2 go 2 plaza mah
1802,0,ok lor thanx ìï school
4318,0,still play gautham
702,0,import prevent dehydr give enough fluid
5319,0,kothi print marandratha
1444,0,duck chinchilla
2950,0,hey free call
3517,0,will go app class
854,0,stop stori told return say order
1832,0,time ur flight tmr
2881,0,hi harish rent transfr ur acnt
3294,0,dunno lei decid lor abt leona oop tot ben go n msg
5132,0,still work time also tri ad zero save check lt gt
4209,0,da stupid da alway send like believ mental
2337,0,tell friend plan valentin day lt url gt
206,0,enter cabin pa said happi boss felt special askd 4 lunch lunch invit apart went
1147,0,ok help ask work tmr
3136,0,right think
3297,1,messag free welcom new improv sex dog club unsubscrib servic repli stop msg 150p 18
3238,0,okay soon best
4985,0,u haf 2 keep busi
5547,1,contract mobil 11 mnth latest motorola nokia etc free doubl min text orang tariff text ye callback remov record
4995,0,happi new year hope good semest
4928,1,got take 2 take part wrc ralli oz u lucozad energi text ralli le 61200 25p see pack itcould u
1245,0,hello site download song urgent pl
4084,1,orang bring rington time chart hero free hit week go rington pic wap stop receiv tip repli stop
3852,0,dont worri 1 day big lambu ji vl come til enjoy batchlor parti
2731,0,mm feel sleepi today shall get dear
3333,0,fine give call know want question
2665,0,r u meet da ge nite tmr
1982,0,hey late amk need drink tea coffe
869,1,u want xma 100 free text messag new video phone half price line rental call free 0800 0721072 find
1659,0,yeah class
3233,0,yup comin
4769,0,cheer lou yeah goodnit shame u neva came c ya gailxx
3050,0,awesom question cute answer someon ask boy ur life smile amp answer fine gudnit
5141,1,free 1st week no1 nokia tone 4 ur mobil everi week txt nokia 8077 get txting tell ur mate pobox 36504 w45wq
2677,0,abj serv stay dad alon
3397,0,simpl arithmet percentag
3078,0,deep sigh miss realli surpris gone net cafe yet get miss
3985,0,friendship game play word say start march end may tomorrow yesterday today e
1138,0,u wear
2694,0,hey sexi bun day word morn ym think
4235,1,u win music gift voucher everi week start txt word draw 87066 tsc skillgam 1winaweek age16 150ppermesssubscript
4585,1,mila age23 blond new uk look sex uk guy u like fun text mtalk 1st 5free increment help08718728876
5009,0,way meet mountain dont
5162,0,send text skype later
4908,0,good day
4310,0,happen r 2waxsto wat want come ill get medic insur abl deliv basic care current shop right medic insur give til friday morn that see major person guid right insur
5152,0,idk sit stop shop park lot right bawl eye feel like failur everyth nobodi want feel like fail
3369,0,tiim let hug break tear
2179,0,pop lt gt ibuprofen help
4410,0,ya cant display intern sub got ta extract
2186,0,anyth specif regard jaklin idk fuck
2639,0,want talk
5383,0,good day teeth pain maintain stuff
416,0,alright new goal
2086,0,dude like buff wind
4054,0,school start stay weather like food social support system like friend school thing import
3986,1,rington club gr8 new poli direct mobil everi week
2754,0,ok chines food way get fat pay lipo
136,0,call meet
4842,0,need detail onlin job
1474,0,friendship game play word say start march end may tomorrow yesterday today e
1122,0,ok what ur today plan
4889,0,sound like could lot time spent chastiti devic boy grin take beat like good dog go loung nice long bath
4131,0,hi babi ive got back work want see u allday hope didnt piss u phone today u give call xxx
25,0,forc eat slice realli hungri tho suck mark get worri know sick turn pizza lol
657,0,place man
3942,0,got call landlin number ask come anna nagar go afternoon
449,0,10 min later k
3432,0,christma occas celebr reflect ur valu desir affect amp tradit ideal christma
3296,1,today voda number end 5226 select receiv 350 award hava match pleas call 08712300220 quot claim code 1131 standard rate app
3124,1,1st wk free gr8 tone str8 2 u wk txt nokia 8007 classic nokia tone hit 8007 poli
1401,0,kaiez enjoy ur tuition gee thk e second option sound beta go yan jiu den msg u
3282,0,hey tmr mayb meet yck
1258,0,honey boo miss u
4847,0,increas chanc win
1270,0,sorri chikku cell got problem tht nt abl repli u msg u
5531,0,compliment away system side
1449,0,say thanks2
1052,0,got anoth job one hospit data analysi someth start monday sure thesi got finish
2825,0,ok lor
2437,1,ur chanc win cash everi wk txt play c custcar 08715705022
3990,0,way ur home
4340,0,ìï write wat
276,0,tell rob mack gf theater
2441,0,back brum thank put us keep us happi see soon
2158,0,think go honesti road call bank tomorrow tough decis make us great peopl
588,0,ya srsli better yi tho
2207,0,usual bodi take care buy make sure doesnt progress pl continu talk saturday
970,0,yar lor wan 2 go c hors race today mah eat earlier lor ate chicken rice u
4850,0,gain right demand tri husband see
3184,0,mayb woke fuck 3 would problem
2708,0,nah perpetu dd
4240,0,detroit home snow enjoy
3334,0,sorri got late start way
1759,0,u ever get song stuck head reason wo go away til u listen like 5 time
2181,0,ok
3757,0,lol ouch wish stay bit longer
4263,0,broke list reason nobodi town ca tell sarcast faggi
2272,0,haha awesom 4u coupl time come
3825,0,goodmorn grandfath expir leav today
927,0,k give kvb acc detail
3226,0,knew time murder exactli
3068,0,ay wana meet sat wkg sat
5536,0,aiyah ok wat long got improv alreadi wat
24,0,ffffffffff alright way meet sooner
4902,0,reach anoth 2
5477,0,sunday holiday work
443,0,sorri call later
4246,1,text pass 69669 collect polyphon rington normal gpr charg appli enjoy tone
5390,0,nt joke serious told
2142,0,see requir pleas
754,0,reali recognis number confus r u pleas
2265,0,cant pick phone right pl send messag
1047,1,1000 flirt txt girl bloke ur name age eg girl zoe 18 8007 join get chat
780,0,opinion jada kusruthi lovabl silent spl charact matur stylish simpl pl repli
